item_id	path	line	channel	source_text	language_flag	classification	context
VISIBLE-16120	js/top/TopPage.js	16	js-literal	webkitAnimationEnd	latin	context-review	"onseSetStorage(c);window.isBrowser?(f&&f.remove(),d()):(f&&f.remove(),$(a.ready.target).on(""webkitAnimationEnd"", function(){b.endTop();$(a.ready.target).off();$(a.ready.target).on(<STRING>,function(b){""readyFadeOut""==b.originalEvent.animationName&&(a.ready.target.className="""")});$(""#commandDiv"").on(""nativeC"
VISIBLE-16121	js/top/TopPage.js	16	js-literal	readyFadeOut	latin	context-review	"r?(f&&f.remove(),d()):(f&&f.remove(),$(a.ready.target).on(""webkitAnimationEnd"", function(){b.endTop();$(a.ready.target).off();$(a.ready.target).on(""webkitAnimationEnd"",function(b){<STRING>==b.originalEvent.animationName&&(a.ready.target.className="""")});$(""#commandDiv"").on(""nativeCallback"",function(b,c){c&&"""
VISIBLE-16122	js/top/TopPage.js	16	js-literal	#commandDiv	latin	context-review	"unction(){b.endTop();$(a.ready.target).off();$(a.ready.target).on(""webkitAnimationEnd"",function(b){""readyFadeOut""==b.originalEvent.animationName&&(a.ready.target.className="""")});$(<STRING>).on(""nativeCallback"",function(b,c){c&&""string""===typeof c&&(b={tutorialId:c},""prologue""!==c?g.ajaxPost(a.linkList.prolo"
VISIBLE-16123	js/top/TopPage.js	16	js-literal	nativeCallback	latin	context-review	"();$(a.ready.target).off();$(a.ready.target).on(""webkitAnimationEnd"",function(b){""readyFadeOut""==b.originalEvent.animationName&&(a.ready.target.className="""")});$(""#commandDiv"").on(<STRING>,function(b,c){c&&""string""===typeof c&&(b={tutorialId:c},""prologue""!==c?g.ajaxPost(a.linkList.prologueRegister,b):($(""#c"
VISIBLE-16124	js/top/TopPage.js	16	js-literal	string	latin	technical-excluded	"dy.target).on(""webkitAnimationEnd"",function(b){""readyFadeOut""==b.originalEvent.animationName&&(a.ready.target.className="""")});$(""#commandDiv"").on(""nativeCallback"",function(b,c){c&&<STRING>===typeof c&&(b={tutorialId:c},""prologue""!==c?g.ajaxPost(a.linkList.prologueRegister,b):($(""#commandDiv"").off(),d()))});"
VISIBLE-16125	js/top/TopPage.js	16	js-literal	prologue	latin	technical-excluded	"tion(b){""readyFadeOut""==b.originalEvent.animationName&&(a.ready.target.className="""")});$(""#commandDiv"").on(""nativeCallback"",function(b,c){c&&""string""===typeof c&&(b={tutorialId:c},<STRING>!==c?g.ajaxPost(a.linkList.prologueRegister,b):($(""#commandDiv"").off(),d()))});setTimeout(function(){var c=a.storage.use"
VISIBLE-16126	js/top/TopPage.js	16	js-literal	tutorialId	latin	context-review	"){c&&""string""===typeof c&&(b={tutorialId:c},""prologue""!==c?g.ajaxPost(a.linkList.prologueRegister,b):($(""#commandDiv"").off(),d()))});setTimeout(function(){var c=a.storage.user.get(<STRING>);""OP010""===c&&(c=""OP020"");""prologue""!==c?b.startPrologue(c):d();b.setWebView(!1)}, 500)}),a.addClass(a.ready.target,""pr"
VISIBLE-16127	js/top/TopPage.js	16	js-literal	OP010	latin	context-review	"==typeof c&&(b={tutorialId:c},""prologue""!==c?g.ajaxPost(a.linkList.prologueRegister,b):($(""#commandDiv"").off(),d()))});setTimeout(function(){var c=a.storage.user.get(""tutorialId"");<STRING>===c&&(c=""OP020"");""prologue""!==c?b.startPrologue(c):d();b.setWebView(!1)}, 500)}),a.addClass(a.ready.target,""preNativeFa"
VISIBLE-16128	js/top/TopPage.js	16	js-literal	OP020	latin	context-review	"tutorialId:c},""prologue""!==c?g.ajaxPost(a.linkList.prologueRegister,b):($(""#commandDiv"").off(),d()))});setTimeout(function(){var c=a.storage.user.get(""tutorialId"");""OP010""===c&&(c=<STRING>);""prologue""!==c?b.startPrologue(c):d();b.setWebView(!1)}, 500)}),a.addClass(a.ready.target,""preNativeFadeIn""))}""OP000""="
VISIBLE-16129	js/top/TopPage.js	17	js-literal	preNativeFadeIn	latin	context-review	")});setTimeout(function(){var c=a.storage.user.get(""tutorialId"");""OP010""===c&&(c=""OP020"");""prologue""!==c?b.startPrologue(c):d();b.setWebView(!1)}, 500)}),a.addClass(a.ready.target,<STRING>))}""OP000""==a.storage.user.get(""tutorialId"")?g.ajaxPost(a.linkList.prologueRegister,{tutorialId:""OP010""},c):c()}var d=fu"
VISIBLE-16130	js/top/TopPage.js	17	js-literal	OP000	latin	context-review	"ion(){var c=a.storage.user.get(""tutorialId"");""OP010""===c&&(c=""OP020"");""prologue""!==c?b.startPrologue(c):d();b.setWebView(!1)}, 500)}),a.addClass(a.ready.target,""preNativeFadeIn""))}<STRING>==a.storage.user.get(""tutorialId"")?g.ajaxPost(a.linkList.prologueRegister,{tutorialId:""OP010""},c):c()}var d=function(){$"
VISIBLE-16131	js/top/TopPage.js	17	js-literal	tutorialId	latin	context-review	"et(""tutorialId"");""OP010""===c&&(c=""OP020"");""prologue""!==c?b.startPrologue(c):d();b.setWebView(!1)}, 500)}),a.addClass(a.ready.target,""preNativeFadeIn""))}""OP000""==a.storage.user.get(<STRING>)?g.ajaxPost(a.linkList.prologueRegister,{tutorialId:""OP010""},c):c()}var d=function(){$(a.doc.querySelector(""#rulePopupB"
VISIBLE-16132	js/top/TopPage.js	17	js-literal	OP010	latin	context-review	"rologue(c):d();b.setWebView(!1)}, 500)}),a.addClass(a.ready.target,""preNativeFadeIn""))}""OP000""==a.storage.user.get(""tutorialId"")?g.ajaxPost(a.linkList.prologueRegister,{tutorialId:<STRING>},c):c()}var d=function(){$(a.doc.querySelector(""#rulePopupBtn"")).on(a.cgti,function(a){h.rulePopup(a,!0)});$(a.doc.quer"
VISIBLE-16133	js/top/TopPage.js	17	js-literal	#rulePopupBtn	latin	context-review	"eady.target,""preNativeFadeIn""))}""OP000""==a.storage.user.get(""tutorialId"")?g.ajaxPost(a.linkList.prologueRegister,{tutorialId:""OP010""},c):c()}var d=function(){$(a.doc.querySelector(<STRING>)).on(a.cgti,function(a){h.rulePopup(a,!0)});$(a.doc.querySelector(""#gameStartBtn"")).on(a.cgti,function(d){d&&d.preventD"
VISIBLE-16134	js/top/TopPage.js	17	js-literal	#gameStartBtn	latin	context-review	"st(a.linkList.prologueRegister,{tutorialId:""OP010""},c):c()}var d=function(){$(a.doc.querySelector(""#rulePopupBtn"")).on(a.cgti,function(a){h.rulePopup(a,!0)});$(a.doc.querySelector(<STRING>)).on(a.cgti,function(d){d&&d.preventDefault();a.isScrolled()||($(a.doc.querySelector(""#gameStartBtn"")).off(),localStora"
VISIBLE-16135	js/top/TopPage.js	18	js-literal	#commandDiv	latin	context-review	"efault();a.isScrolled()||($(a.doc.querySelector(""#gameStartBtn"")).off(),localStorage.clear(),d=a.consentRulesFunctions({}),e.currentTime&&d.setTime({currentTime:e.currentTime}), $(<STRING>).on(""nativeCallback"",function(d){$(""#commandDiv"").off();b.noticeApFullTurnOn();a.noticeAp=!0;c()}),b.configDataInitiliz"
VISIBLE-16136	js/top/TopPage.js	18	js-literal	nativeCallback	latin	context-review	"led()||($(a.doc.querySelector(""#gameStartBtn"")).off(),localStorage.clear(),d=a.consentRulesFunctions({}),e.currentTime&&d.setTime({currentTime:e.currentTime}), $(""#commandDiv"").on(<STRING>,function(d){$(""#commandDiv"").off();b.noticeApFullTurnOn();a.noticeAp=!0;c()}),b.configDataInitilize(),window.isBrowser&"
VISIBLE-16137	js/top/TopPage.js	18	js-literal	OP000	latin	context-review	"(""#commandDiv"").on(""nativeCallback"",function(d){$(""#commandDiv"").off();b.noticeApFullTurnOn();a.noticeAp=!0;c()}),b.configDataInitilize(),window.isBrowser&&nativeCallback())})};if(<STRING>==a.storage.user.get(""tutorialId""))var f=new a.PopupClass({title:""开始游戏"",content:v},null,d);else c()},x=function(){var c="
VISIBLE-16138	js/top/TopPage.js	18	js-literal	tutorialId	latin	context-review	"llback"",function(d){$(""#commandDiv"").off();b.noticeApFullTurnOn();a.noticeAp=!0;c()}),b.configDataInitilize(),window.isBrowser&&nativeCallback())})};if(""OP000""==a.storage.user.get(<STRING>))var f=new a.PopupClass({title:""开始游戏"",content:v},null,d);else c()},x=function(){var c=a.storage.user.toJSON(),d=a.stora"
VISIBLE-16139	js/top/TopPage.js	19	js-literal	user	latin	technical-excluded	"ectionId}))?b.toJSON():null)c=(c=a.storage.userChapterList.findWhere({chapterId:b.section.genericId}))?c.toJSON():null,a.playChapter=c,a.playSection=b}};return{needModelIdObj:[{id:<STRING>,refresh:!0},{id:""gameUser"",refresh:!0},{id:""itemList""},{id:""giftList""},{id:""pieceList""},{id:""titleList""},{id:""userQuest"
VISIBLE-16140	js/top/TopPage.js	19	js-literal	gameUser	latin	context-review	"null)c=(c=a.storage.userChapterList.findWhere({chapterId:b.section.genericId}))?c.toJSON():null,a.playChapter=c,a.playSection=b}};return{needModelIdObj:[{id:""user"",refresh:!0},{id:<STRING>,refresh:!0},{id:""itemList""},{id:""giftList""},{id:""pieceList""},{id:""titleList""},{id:""userQuestAdventureList""}],fetch:func"
VISIBLE-16141	js/top/TopPage.js	19	js-literal	itemList	latin	context-review	"pterList.findWhere({chapterId:b.section.genericId}))?c.toJSON():null,a.playChapter=c,a.playSection=b}};return{needModelIdObj:[{id:""user"",refresh:!0},{id:""gameUser"",refresh:!0},{id:<STRING>},{id:""giftList""},{id:""pieceList""},{id:""titleList""},{id:""userQuestAdventureList""}],fetch:function(){var c=this;b.setWebV"
VISIBLE-16142	js/top/TopPage.js	19	js-literal	giftList	latin	context-review	"re({chapterId:b.section.genericId}))?c.toJSON():null,a.playChapter=c,a.playSection=b}};return{needModelIdObj:[{id:""user"",refresh:!0},{id:""gameUser"",refresh:!0},{id:""itemList""},{id:<STRING>},{id:""pieceList""},{id:""titleList""},{id:""userQuestAdventureList""}],fetch:function(){var c=this;b.setWebView(!1);b.stopMe"
VISIBLE-16143	js/top/TopPage.js	19	js-literal	pieceList	latin	context-review	"section.genericId}))?c.toJSON():null,a.playChapter=c,a.playSection=b}};return{needModelIdObj:[{id:""user"",refresh:!0},{id:""gameUser"",refresh:!0},{id:""itemList""},{id:""giftList""},{id:<STRING>},{id:""titleList""},{id:""userQuestAdventureList""}],fetch:function(){var c=this;b.setWebView(!1);b.stopMemoriaTop();b.endQ"
VISIBLE-16144	js/top/TopPage.js	19	js-literal	titleList	latin	context-review	"}))?c.toJSON():null,a.playChapter=c,a.playSection=b}};return{needModelIdObj:[{id:""user"",refresh:!0},{id:""gameUser"",refresh:!0},{id:""itemList""},{id:""giftList""},{id:""pieceList""},{id:<STRING>},{id:""userQuestAdventureList""}],fetch:function(){var c=this;b.setWebView(!1);b.stopMemoriaTop();b.endQuest();b.endArena"
VISIBLE-16145	js/top/TopPage.js	19	js-literal	userQuestAdventureList	latin	context-review	"ll,a.playChapter=c,a.playSection=b}};return{needModelIdObj:[{id:""user"",refresh:!0},{id:""gameUser"",refresh:!0},{id:""itemList""},{id:""giftList""},{id:""pieceList""},{id:""titleList""},{id:<STRING>}],fetch:function(){var c=this;b.setWebView(!1);b.stopMemoriaTop();b.endQuest();b.endArena();b.endL2d(); b.hideMiniChara"
VISIBLE-16146	js/top/TopPage.js	21	js-literal	resultCodeError	latin	context-review	"sns&&window.app_ver||window.isBrowser)g.pageModelGet(c.needModelIdObj);else{var d=0,f=function(){d++;3<d?(a.androidKeyStop=!0,b.setWebView(),new a.PopupClass({title:""通信错误"",popupId:<STRING>,content:""请在网络状况良好的环境下重试。"",decideBtnText:""重新加载"",canClose:!1},null,function(){a.tapBlock(!1);a.forceTapBlock({isBlock:!1}"
VISIBLE-16147	js/top/TopPage.js	21	js-literal	#/TopPage	latin	context-review	"nction(){a.tapBlock(!1);a.forceTapBlock({isBlock:!1});a.loading.hide();$(""#resultCodeError .decideBtn"").on(a.cgti,function(a){$(""#resultCodeError .decideBtn"").off();b.nativeReload(<STRING>);window.isDebug&&window.isBrowser&& (location.href=""#/TopPage"",location.reload())})})):window.g_sns&&window.app_ver?g.p"
VISIBLE-16148	js/top/TopPage.js	22	js-literal	#/TopPage	latin	context-review	".hide();$(""#resultCodeError .decideBtn"").on(a.cgti,function(a){$(""#resultCodeError .decideBtn"").off();b.nativeReload(""#/TopPage"");window.isDebug&&window.isBrowser&& (location.href=<STRING>,location.reload())})})):window.g_sns&&window.app_ver?g.pageModelGet(c.needModelIdObj):setTimeout(f,500)};setTimeout(f,5"
VISIBLE-16149	js/top/TopPage.js	22	js-literal	undefined	latin	technical-excluded	"ion.href=""#/TopPage"",location.reload())})})):window.g_sns&&window.app_ver?g.pageModelGet(c.needModelIdObj):setTimeout(f,500)};setTimeout(f,500)}},init:function(){e=g.getPageJson();<STRING>!==typeof e.gameUser&&b.setUserId(e.gameUser.userId);var a=window.deleteAssetArr(),d=function(){""undefined""!==typeof e.g"
VISIBLE-16150	js/top/TopPage.js	22	js-literal	#commandDiv	latin	context-review	"init:function(){e=g.getPageJson();""undefined""!==typeof e.gameUser&&b.setUserId(e.gameUser.userId);var a=window.deleteAssetArr(),d=function(){""undefined""!==typeof e.gameUser?z():($(<STRING>).on(""nativeCallback"",function(a,c){$(""#commandDiv"").off();m();b.noticeRegist()}),b.startTop(),b.changeBg(""web_black.jpg"
VISIBLE-16151	js/top/TopPage.js	22	js-literal	nativeCallback	latin	context-review	"g.getPageJson();""undefined""!==typeof e.gameUser&&b.setUserId(e.gameUser.userId);var a=window.deleteAssetArr(),d=function(){""undefined""!==typeof e.gameUser?z():($(""#commandDiv"").on(<STRING>,function(a,c){$(""#commandDiv"").off();m();b.noticeRegist()}),b.startTop(),b.changeBg(""web_black.jpg""))},f=function(){$("""
VISIBLE-16152	js/top/TopPage.js	22	js-literal	web_black.jpg	latin	technical-excluded	"setArr(),d=function(){""undefined""!==typeof e.gameUser?z():($(""#commandDiv"").on(""nativeCallback"",function(a,c){$(""#commandDiv"").off();m();b.noticeRegist()}),b.startTop(),b.changeBg(<STRING>))},f=function(){$(""#commandDiv"").on(""nativeCallback"", function(c,e){$(""#commandDiv"").off();e.isExist?($(""#commandDiv"")."
VISIBLE-16153	js/top/TopPage.js	23	js-literal	#commandDiv	latin	context-review	"Callback"",function(a,c){$(""#commandDiv"").off();m();b.noticeRegist()}),b.startTop(),b.changeBg(""web_black.jpg""))},f=function(){$(""#commandDiv"").on(""nativeCallback"", function(c,e){$(<STRING>).off();e.isExist?($(""#commandDiv"").on(""nativeCallback"",function(b,c){$(""#commandDiv"").off();a.shift();0<a.length?f():d("
VISIBLE-16154	js/top/TopPage.js	23	js-literal	nativeCallback	latin	context-review	".noticeRegist()}),b.startTop(),b.changeBg(""web_black.jpg""))},f=function(){$(""#commandDiv"").on(""nativeCallback"", function(c,e){$(""#commandDiv"").off();e.isExist?($(""#commandDiv"").on(<STRING>,function(b,c){$(""#commandDiv"").off();a.shift();0<a.length?f():d()}),c=6E4*((new Date).getTime()/6E4|0),require([""text!"""
VISIBLE-16155	js/top/TopPage.js	23	js-literal	text!	latin	context-review	"#commandDiv"").off();e.isExist?($(""#commandDiv"").on(""nativeCallback"",function(b,c){$(""#commandDiv"").off();a.shift();0<a.length?f():d()}),c=6E4*((new Date).getTime()/6E4|0),require([<STRING>+a[0].jsonFilePath+""?bust\x3d""+c],function(a){a=JSON.parse(a);b.removeFile(a.list)})):(a.shift(),0<a.length?f():d())});b"
VISIBLE-16156	js/top/TopPage.js	23	js-literal	?bust\x3d	latin	context-review	"ist?($(""#commandDiv"").on(""nativeCallback"",function(b,c){$(""#commandDiv"").off();a.shift();0<a.length?f():d()}),c=6E4*((new Date).getTime()/6E4|0),require([""text!""+a[0].jsonFilePath+<STRING>+c],function(a){a=JSON.parse(a);b.removeFile(a.list)})):(a.shift(),0<a.length?f():d())});b.existFile(a[0].confirmFileNam"
VISIBLE-16157	js/user/BackgroundSet.js	1	js-literal	underscore backbone backboneCommon ajaxControl command text!template/user/BackgroundSet.html text!css/user/BackgroundSet.css cardUtil	latin	context-review	"define(<STRING>.split("" ""),function(l,n,b,g,d,p,q,r){var h,e,m,f,k,t=n.View.extend({events:function(){var a={};a[b.cgti+"" .bgItem""]=thi"
VISIBLE-16158	js/user/BackgroundSet.js	1	js-literal	.bgItem	latin	context-review	"!template/user/BackgroundSet.html text!css/user/BackgroundSet.css cardUtil"".split("" ""),function(l,n,b,g,d,p,q,r){var h,e,m,f,k,t=n.View.extend({events:function(){var a={};a[b.cgti+<STRING>]=this.bgSelect;a[b.cgti+"" #mainBtn""]=this.setBackground;return a},initialize:function(a){this.bgId=null;this.template=l"
VISIBLE-16159	js/user/BackgroundSet.js	1	js-literal	#mainBtn	latin	context-review	"ext!css/user/BackgroundSet.css cardUtil"".split("" ""),function(l,n,b,g,d,p,q,r){var h,e,m,f,k,t=n.View.extend({events:function(){var a={};a[b.cgti+"" .bgItem""]=this.bgSelect;a[b.cgti+<STRING>]=this.setBackground;return a},initialize:function(a){this.bgId=null;this.template=l.template(p);this.createDom()},rende"
VISIBLE-16160	js/user/BackgroundSet.js	2	js-literal	.bgItem	latin	context-review	"ateDom()},render:function(){this.$el.html(this.template(f));return this},createDom:function(){b.setGlobalView(); b.content.append(this.render().el);h?l.each(b.doc.querySelectorAll(<STRING>),function(a,c){console.log(a.dataset.bgid);h==a.dataset.bgid&&(b.addClass(a,""current""),this.bgId=a.dataset.bgid?a.datas"
VISIBLE-16161	js/user/BackgroundSet.js	2	js-literal	current	latin	technical-excluded	"ction(){b.setGlobalView(); b.content.append(this.render().el);h?l.each(b.doc.querySelectorAll("".bgItem""),function(a,c){console.log(a.dataset.bgid);h==a.dataset.bgid&&(b.addClass(a,<STRING>),this.bgId=a.dataset.bgid?a.dataset.bgid:null,this.bgName=a.textContent)},this):(b.addClass(b.doc.querySelector(""#defau"
VISIBLE-16162	js/user/BackgroundSet.js	2	js-literal	#defaultBg	latin	context-review	"sole.log(a.dataset.bgid);h==a.dataset.bgid&&(b.addClass(a,""current""),this.bgId=a.dataset.bgid?a.dataset.bgid:null,this.bgName=a.textContent)},this):(b.addClass(b.doc.querySelector(<STRING>),""current""),this.bgId=null,this.bgName=b.doc.querySelector(""#defaultBg"").textContent);b.ready.hide()},bgSelect:function"
VISIBLE-16163	js/user/BackgroundSet.js	2	js-literal	.current	latin	context-review	"his.bgId=null,this.bgName=b.doc.querySelector(""#defaultBg"").textContent);b.ready.hide()},bgSelect:function(a){a.preventDefault();b.isScrolled()||(b.removeClass(b.doc.querySelector(<STRING>),""current""), a=a.currentTarget,b.addClass(a,""current""),this.bgId=a.dataset.bgid?a.dataset.bgid:null,this.bgName=a.textC"
VISIBLE-16164	js/user/BackgroundSet.js	3	js-literal	current	latin	technical-excluded	"Bg"").textContent);b.ready.hide()},bgSelect:function(a){a.preventDefault();b.isScrolled()||(b.removeClass(b.doc.querySelector("".current""),""current""), a=a.currentTarget,b.addClass(a,<STRING>),this.bgId=a.dataset.bgid?a.dataset.bgid:null,this.bgName=a.textContent,console.log(a.dataset.bgid),a.dataset.bgimage?("
