unique_id	scope	japanese_or_source_original	current_cn	occurrences	provenance_class	max_risk	authority_statuses	authority_matches	sample_locations	review_status	suggested_cn
MTU-07073	runtime_dictionary	柚希りおんの覚醒・マギア強化に使用するアイテム	用于柚希理音觉醒与Magia强化的道具	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#17994/description	needs-human-review	needs-review/root-translation-required
MTU-07074	runtime_dictionary	柚希りおんの魔力解放に使用するアイテム	用于柚希理音魔力解放的道具	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#17993/description	needs-human-review	needs-review/root-translation-required
MTU-07075	runtime_dictionary	栄区・メイド喫茶	荣区·女仆咖啡厅	1	pass8_llm_or_other_unverified	medium	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/sectionList.json#207801/areaDetailName	needs-human-review	needs-review/root-translation-required
MTU-07076	runtime_dictionary	栄区・広い公園	荣区·大型公园	1	pass8_llm_or_other_unverified	medium	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/sectionList.json#102203/areaDetailName	needs-human-review	needs-review/root-translation-required
MTU-07077	runtime_dictionary	栄区・町並み	荣区·街道	1	pass8_llm_or_other_unverified	medium	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/sectionList.json#103303/areaDetailName	needs-human-review	needs-review/root-translation-required
MTU-07078	runtime_dictionary	栄総合学園の制服	荣综合学园校服	4	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/live2dList.json#3034|01/description;magica/js/libs/live2dList.json#3044|01/description;magica/js/libs/live2dList.json#3048|01/description;magica/js/libs/live2dList.json#3057|01/description	needs-human-review	needs-review/root-translation-required
MTU-07079	runtime_dictionary	栗栖 アレクサンドラ	栗栖亚历山德拉	11	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/sectionList.json#102604/charaName;magica/js/libs/sectionList.json#102805/charaName;magica/js/libs/sectionList.json#102932/charaName;magica/js/libs/sectionList.json#102940/charaName;magica/js/libs/sectionList.json#102943/charaName	needs-human-review	needs-review/root-translation-required
MTU-07080	runtime_dictionary	栗栖アレクサンドラ	栗栖亚历山德拉	3	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/itemList.json#EVENT_DAILYTOWER_1161_STICKER_103500/name;magica/js/libs/shopItemList.json#14053/name;magica/js/libs/shopItemList.json#33662/name	needs-human-review	needs-review/root-translation-required
MTU-07081	runtime_dictionary	栗栖アレクサンドラの衣装【水着】	栗栖亚历山德拉的服装【泳装】	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#33874/name	needs-human-review	needs-review/root-translation-required
MTU-07082	runtime_dictionary	案ずるより産むが易し	与其担心，不如动手	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/sectionList.json#330501/title	needs-human-review	needs-review/root-translation-required
MTU-07083	runtime_dictionary	桑水 せいか	桑水清佳	3	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/sectionList.json#330144/charaName;magica/js/libs/sectionList.json#335052/charaName;magica/js/libs/sectionList.json#335053/charaName	needs-human-review	needs-review/root-translation-required
MTU-07084	runtime_dictionary	桑水せいか	桑水清佳	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#17980/name	needs-human-review	needs-review/root-translation-required
MTU-07085	runtime_dictionary	桑水せいかの覚醒・マギア強化に使用するアイテム	用于桑水清佳觉醒与Magia强化的道具	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#17982/description	needs-human-review	needs-review/root-translation-required
MTU-07086	runtime_dictionary	桑水せいかの魔力解放に使用するアイテム	用于桑水清佳魔力解放的道具	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#17981/description	needs-human-review	needs-review/root-translation-required
MTU-07087	runtime_dictionary	桜の轍	樱之辙	1	pass8_llm_or_other_unverified	medium	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/itemList.json#HOME_EV_1092_19092/shortDescription	needs-human-review	needs-review/root-translation-required
MTU-07088	runtime_dictionary	桜舞うアクアリウム	樱花飞舞的水族馆	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/pieceList.json#1531/pieceName	needs-human-review	needs-review/root-translation-required
MTU-07089	runtime_dictionary	梓 みふゆ	梓美冬	8	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/sectionList.json#102911/charaName;magica/js/libs/sectionList.json#311021/charaName;magica/js/libs/sectionList.json#311024/charaName;magica/js/libs/sectionList.json#311061/charaName;magica/js/libs/sectionList.json#311062/charaName	needs-human-review	needs-review/root-translation-required
MTU-07090	runtime_dictionary	梓みふゆ	梓美冬	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#33633/name	needs-human-review	needs-review/root-translation-required
MTU-07091	runtime_dictionary	梓みふゆ おとぎ話ver.	梓美冬 童话ver.	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#33590/name	needs-human-review	needs-review/root-translation-required
MTU-07092	runtime_dictionary	梓みふゆの衣装【水着】	梓美冬的服装【泳装】	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#33899/name	needs-human-review	needs-review/root-translation-required
MTU-07093	runtime_dictionary	梢麻友の衣装【水着】	梢麻友的服装【泳装】	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#33879/name	needs-human-review	needs-review/root-translation-required
MTU-07094	runtime_dictionary	梨花とれんの試練	梨花与怜的试炼	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/sectionList.json#335014/title	needs-human-review	needs-review/root-translation-required
MTU-07095	runtime_dictionary	梨花のドッペル	梨花的魔女化身	1	pass18_higher_authority_applied	high	pass18-authority-verified	梨花的魔女化身	magica/js/libs/sectionList.json#330314/title	needs-human-review	梨花的魔女化身
MTU-07096	runtime_dictionary	梨花・れん	梨花·怜	2	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/cardList.json#35015/cardName;magica/js/libs/itemList.json#EVENT_DAILYTOWER_1130_STICKER_350100/name	needs-human-review	needs-review/root-translation-required
MTU-07097	runtime_dictionary	梨花・れん クリスマスver.	梨花·怜 圣诞ver.	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/shopItemList.json#33545/name	needs-human-review	needs-review/root-translation-required
MTU-07098	runtime_dictionary	梶の葉伝説物語	梶叶传说物语	2	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/itemList.json#HOME_EV_1137_12111/name;magica/js/libs/itemList.json#HOME_EV_1137_12111/shortDescription	needs-human-review	needs-review/root-translation-required
MTU-07099	runtime_dictionary	椿のドッペル	椿的魔女化身	1	pass18_higher_authority_applied	high	pass18-authority-verified	椿的魔女化身	magica/js/libs/sectionList.json#340364/title	needs-human-review	椿的魔女化身
MTU-07100	runtime_dictionary	楽しい夏休みなんて＠私には遠いものだった…＠だから、もうひとりでいいや…	快乐的暑假＠曾经离我那么遥远……＠所以一个人也无所谓了……	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/sectionList.json#311433/message	needs-human-review	needs-review/root-translation-required
MTU-07101	runtime_dictionary	楽しい時間はあっという間ね＠でも、遊びつくせたみたいで＠何よりだわ	快乐的时间总是一转眼就过去。＠不过看来大家已经玩了个够，＠那就再好不过了。	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/sectionList.json#312023/message	needs-human-review	needs-review/root-translation-required
MTU-07102	runtime_dictionary	楽に逝きたいですか	想毫无痛苦地离开吗？	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/charaMessageList.json#1040|54/message	needs-human-review	needs-review/root-translation-required
MTU-07103	runtime_dictionary	横方向に属性强化伤害[XⅤ] & 光属性攻击力UP & 攻击力UP & Blast攻击时MP获得	横向造成属性强化伤害[XⅤ] & 光属性攻击力提升 & 攻击力提升 & Blast攻击时获得MP	1	pass8_llm_or_other_unverified	medium	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/cardMagiaMap.json#90574/shortDescription	needs-human-review	needs-review/root-translation-required
MTU-07104	runtime_dictionary	樹里のドッペル	树里的魔女化身	1	pass18_higher_authority_applied	high	pass18-authority-verified	树里的魔女化身	magica/js/libs/sectionList.json#310244/title	needs-human-review	树里的魔女化身
MTU-07105	runtime_dictionary	"樹里やらんかとは、同じチームになってから
少し気まずい時もあったけど、今は同じ目
的のためにうまく連携して動けてるよ"	"和树里、兰华刚成为同一队时，
偶尔也会很尴尬。不过现在为了共同目标，
我们已经能配合得很好了。"	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/charaMessageList.json#3021|16/message	needs-human-review	needs-review/root-translation-required
MTU-07106	runtime_dictionary	欠けたピース	缺失的拼图	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/sectionList.json#320092/title	needs-human-review	needs-review/root-translation-required
MTU-07107	runtime_dictionary	次の夏を想う	思念下一个夏天	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/sectionList.json#710211/title	needs-human-review	needs-review/root-translation-required
MTU-07108	runtime_dictionary	次は世界記録目指してこー！	下次向世界纪录进发！	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/charaMessageList.json#3021|46/message	needs-human-review	needs-review/root-translation-required
MTU-07109	runtime_dictionary	次は私！	接下来轮到我！	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/charaMessageList.json#1040|56/message	needs-human-review	needs-review/root-translation-required
MTU-07110	runtime_dictionary	止まる ガーネットの小指	停滞的石榴石小指	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/sectionList.json#420331/title	needs-human-review	needs-review/root-translation-required
MTU-07111	runtime_dictionary	正しさの答え	正确的答案	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/pieceList.json#2000/pieceName	needs-human-review	needs-review/root-translation-required
MTU-07112	runtime_dictionary	正史の断章	正史残章	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/itemList.json#EVENT_SINGLERAID_1101_EXCHANGE_3/name	needs-human-review	needs-review/root-translation-required
MTU-07113	runtime_dictionary	正気じゃないから絶望しない、という独自の自動浄化システムを確立した異形の魔法少女。真正の純真無垢を百江なぎさに見せつける。	凭“因为不正常，所以不会绝望”建立独特自动净化系统的异形魔法少女。向百江渚展示了真正的纯真无邪。	1	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/itemList.json#EVENT_DAILYTOWER_1212_STICKER_390100/description	needs-human-review	needs-review/root-translation-required
MTU-07114	runtime_dictionary	正直になりたい神楽燦の交換用アイテムです。	“想要坦率的神乐灿”的兑换道具。	2	pass8_llm_or_other_unverified	high	official_dump_absent_and_no_closed_wiki_pair		magica/js/libs/itemList.json#CAMPAIGN_1264_EXCHANGE/description;magica/js/libs/itemList.json#CAMPAIGN_1264_EXCHANGE/shortDescription	needs-human-review	needs-review/root-translation-required
